HAND_POS,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
0.0,0.32057905197143555,0.7229506969451904,3.556765193479805e-07,0.3696037530899048,0.7068544626235962,-0.023958396166563034,0.4055062234401703,0.6654189825057983,-0.03588955104351044,0.4271109700202942,0.6224080920219421,-0.04612177982926369,0.4566425681114197,0.6013385653495789,-0.05620940774679184,0.3822912573814392,0.5512822270393372,-0.01840994693338871,0.3946380913257599,0.480438232421875,-0.03367365151643753,0.40037399530410767,0.4359693229198456,-0.04690876975655556,0.4056846499443054,0.3968399167060852,-0.05654748156666756,0.3528549075126648,0.5417029857635498,-0.018276995047926903,0.3651379346847534,0.46539899706840515,-0.030207136645913124,0.37376177310943604,0.4177740514278412,-0.040973275899887085,0.38293176889419556,0.37724530696868896,-0.04919645935297012,0.3243318200111389,0.546880304813385,-0.0212712399661541,0.3326198160648346,0.47618210315704346,-0.03251159191131592,0.3420131802558899,0.4308757185935974,-0.04025094583630562,0.35275137424468994,0.3916356563568115,-0.04597333073616028,0.29380232095718384,0.5648924112319946,-0.027021730318665504,0.29463067650794983,0.5082482099533081,-0.03695075958967209,0.300112783908844,0.47362667322158813,-0.04044701159000397,0.3075982332229614,0.4413737654685974,-0.04265211522579193
1.0,0.7067874073982239,0.708076536655426,3.260599612531223e-07,0.65704345703125,0.6849187612533569,-0.020354947075247765,0.6252556443214417,0.6338329315185547,-0.03093879297375679,0.6103722453117371,0.5820105075836182,-0.040135495364665985,0.5864316821098328,0.5476050972938538,-0.04956082999706268,0.6552602052688599,0.5406017899513245,-0.015226433053612709,0.6536818742752075,0.4720083475112915,-0.03168555721640587,0.6544461846351624,0.4293976426124573,-0.04642225056886673,0.6560690999031067,0.38990771770477295,-0.05735787749290466,0.6840419173240662,0.5337132811546326,-0.01792220026254654,0.6837120056152344,0.4560820460319519,-0.031160889193415642,0.6824363470077515,0.40855729579925537,-0.044054899364709854,0.6799128651618958,0.3663538098335266,-0.05415395274758339,0.7104430794715881,0.541813313961029,-0.02384578436613083,0.7128302454948425,0.4690842032432556,-0.03753258287906647,0.7111832499504089,0.4223288297653198,-0.046962860971689224,0.7077365517616272,0.3801884055137634,-0.05414784699678421,0.7374114990234375,0.5617539286613464,-0.031974151730537415,0.7437063455581665,0.5033497214317322,-0.044560715556144714,0.7455532550811768,0.46452513337135315,-0.05007243528962135,0.7448127269744873,0.42785778641700745,-0.05406675860285759
0.0,0.31902971863746643,0.7222922444343567,3.720142274232785e-07,0.36929166316986084,0.7068804502487183,-0.02614114247262478,0.4059249460697174,0.6651347875595093,-0.03890324383974075,0.428983598947525,0.6223152875900269,-0.04968837648630142,0.4596729874610901,0.6016010642051697,-0.06027638539671898,0.38160693645477295,0.5517600774765015,-0.019769908860325813,0.3948628306388855,0.4829975366592407,-0.03582264110445976,0.40115150809288025,0.4389351010322571,-0.04975937306880951,0.4070054888725281,0.399949848651886,-0.06017478182911873,0.3524879515171051,0.5413448810577393,-0.019005443900823593,0.3652956187725067,0.46599799394607544,-0.03224612772464752,0.3744344115257263,0.41807979345321655,-0.04411574825644493,0.3840743899345398,0.37687355279922485,-0.053160566836595535,0.3238004446029663,0.5470524430274963,-0.021619684994220734,0.33261704444885254,0.4767252206802368,-0.03470856323838234,0.3423248529434204,0.43184301257133484,-0.04406898841261864,0.35343635082244873,0.39255082607269287,-0.05082542821764946,0.293393611907959,0.5662948489189148,-0.027055704966187477,0.2931244373321533,0.5115994215011597,-0.039104074239730835,0.29702243208885193,0.4777469038963318,-0.044330015778541565,0.3027876913547516,0.44560548663139343,-0.0477401465177536
1.0,0.7071273922920227,0.7086117267608643,3.2206540367951675e-07,0.6570762395858765,0.6881499290466309,-0.021080559119582176,0.624664306640625,0.6341841220855713,-0.03129721060395241,0.6105591058731079,0.5817427635192871,-0.03989217430353165,0.5867426991462708,0.5480532050132751,-0.0488324835896492,0.6550503373146057,0.5400686264038086,-0.01662486232817173,0.6535970568656921,0.4718717336654663,-0.032861195504665375,0.6540761590003967,0.42921072244644165,-0.04743552953004837,0.6552250981330872,0.3899618983268738,-0.058435238897800446,0.6840541362762451,0.5330525636672974,-0.018922511488199234,0.6836602091789246,0.45514196157455444,-0.032068606466054916,0.6823648810386658,0.4072854518890381,-0.04491040110588074,0.6799899339675903,0.3651158809661865,-0.05504418909549713,0.7104871869087219,0.5418861508369446,-0.024431124329566956,0.7120876908302307,0.4690869152545929,-0.03805171325802803,0.7100766897201538,0.4228437840938568,-0.047876615077257156,0.7064604163169861,0.38094890117645264,-0.05553286150097847,0.737629771232605,0.5628470778465271,-0.03218790888786316,0.7426785826683044,0.5052797794342041,-0.045191459357738495,0.7430684566497803,0.46700432896614075,-0.05141034722328186,0.7409532070159912,0.4302740693092346,-0.05604792758822441
0.0,0.3193611204624176,0.7224429845809937,3.7254272911013686e-07,0.3696998655796051,0.7071377635002136,-0.025756318122148514,0.4059893488883972,0.6649038791656494,-0.03847917169332504,0.4298485219478607,0.6224521994590759,-0.04936733469367027,0.4606971740722656,0.602463960647583,-0.060098033398389816,0.3818928599357605,0.5516154170036316,-0.019907567650079727,0.3945542573928833,0.48150351643562317,-0.03621261566877365,0.40036019682884216,0.4363406300544739,-0.05021265149116516,0.4058455526828766,0.39660710096359253,-0.060688845813274384,0.3529990315437317,0.5413529276847839,-0.01951977238059044,0.36566221714019775,0.4651777148246765,-0.03310588747262955,0.3747333586215973,0.41675257682800293,-0.045147888362407684,0.384345144033432,0.37555766105651855,-0.054234132170677185,0.3244815170764923,0.5471236705780029,-0.022455086931586266,0.33361557126045227,0.4760068953037262,-0.03582753986120224,0.3432800769805908,0.43063807487487793,-0.04528983682394028,0.3543628752231598,0.39128151535987854,-0.05205268785357475,0.2941626012325287,0.5664243698120117,-0.028163818642497063,0.2937505543231964,0.5113145112991333,-0.04059429094195366,0.2977844476699829,0.47694337368011475,-0.04604596644639969,0.30379927158355713,0.4445081949234009,-0.04953210428357124
1.0,0.7070723176002502,0.708731472492218,3.219726352199359e-07,0.6573554277420044,0.6881954073905945,-0.021099377423524857,0.6251437664031982,0.6343286633491516,-0.03140335902571678,0.6107096076011658,0.5819755792617798,-0.040142156183719635,0.5866487622261047,0.5483090877532959,-0.04925205186009407,0.6553769707679749,0.5400717258453369,-0.016464268788695335,0.6537257432937622,0.47190409898757935,-0.032914575189352036,0.6543901562690735,0.42925310134887695,-0.04763023927807808,0.6560028195381165,0.38989466428756714,-0.0587029755115509,0.6842934489250183,0.5328526496887207,-0.018803071230649948,0.6838049292564392,0.4550255537033081,-0.03223240748047829,0.6824370622634888,0.40711337327957153,-0.04530762881040573,0.6801101565361023,0.3645065426826477,-0.05559132620692253,0.7106194496154785,0.5415046215057373,-0.024385811761021614,0.7121831774711609,0.4688650965690613,-0.03823377937078476,0.7098925709724426,0.42232924699783325,-0.04827015474438667,0.7061164379119873,0.3799867033958435,-0.05603378638625145,0.7376512885093689,0.562277615070343,-0.032223790884017944,0.7428868412971497,0.5046048760414124,-0.0453195683658123,0.7433494329452515,0.4658055901527405,-0.0517103411257267,0.7413278818130493,0.42848044633865356,-0.0564756765961647
0.0,0.3193129599094391,0.722658634185791,3.6913732515131414e-07,0.3699374496936798,0.7073391079902649,-0.0259989146143198,0.40612536668777466,0.6660708785057068,-0.03905442729592323,0.42913326621055603,0.623555064201355,-0.05026751756668091,0.4595690965652466,0.6021079421043396,-0.0612775944173336,0.38180655241012573,0.5521250367164612,-0.02022494375705719,0.39451539516448975,0.4820100963115692,-0.03670612350106239,0.40025943517684937,0.43698471784591675,-0.0507931262254715,0.40554168820381165,0.3971793055534363,-0.06133800372481346,0.35313376784324646,0.541583776473999,-0.01986650750041008,0.3659221827983856,0.4653300940990448,-0.033714454621076584,0.3748168349266052,0.41675329208374023,-0.045885033905506134,0.38406771421432495,0.3752914071083069,-0.05510157346725464,0.3248101770877838,0.5470449924468994,-0.02286236546933651,0.33434516191482544,0.4756956100463867,-0.036549780517816544,0.3440968096256256,0.4305252432823181,-0.046040575951337814,0.35500550270080566,0.3912045955657959,-0.05281127244234085,0.294674277305603,0.5660573244094849,-0.028644563630223274,0.2948583662509918,0.5106768608093262,-0.04139350727200508,0.2991739511489868,0.47611600160598755,-0.04695646092295647,0.3052845001220703,0.4435199499130249,-0.050506748259067535
1.0,0.7068613767623901,0.7088004946708679,3.189099118117156e-07,0.6575381755828857,0.6882750988006592,-0.021366659551858902,0.6253982186317444,0.6346240639686584,-0.0318462960422039,0.6110789179801941,0.5821231603622437,-0.0407002754509449,0.5869836807250977,0.5479060411453247,-0.049935903400182724,0.6553811430931091,0.5400656461715698,-0.01688910648226738,0.6537531018257141,0.4718836545944214,-0.033403072506189346,0.6543996930122375,0.4292231798171997,-0.04816023260354996,0.6559929251670837,0.38967788219451904,-0.05930393934249878,0.6845312118530273,0.5328920483589172,-0.01915731653571129,0.6840798854827881,0.4553312659263611,-0.032670389860868454,0.682793378829956,0.40765810012817383,-0.045844513922929764,0.6804723143577576,0.3650716543197632,-0.05626775696873665,0.7109533548355103,0.5416227579116821,-0.024670647457242012,0.712580144405365,0.46917518973350525,-0.03865540772676468,0.7104029059410095,0.42296338081359863,-0.04877708852291107,0.7066428661346436,0.38074183464050293,-0.0566459521651268,0.7379555702209473,0.5624783039093018,-0.032444827258586884,0.7430433630943298,0.5048471093177795,-0.04573621228337288,0.7435123920440674,0.4662095606327057,-0.052257150411605835,0.741452157497406,0.4288638234138489,-0.057143643498420715
0.0,0.3194499909877777,0.7226125001907349,3.6518190427159425e-07,0.3700849115848541,0.7073043584823608,-0.025552552193403244,0.4060154855251312,0.665803074836731,-0.038350265473127365,0.42929506301879883,0.6237015724182129,-0.04941345378756523,0.459672212600708,0.6027129292488098,-0.060310110449790955,0.38181427121162415,0.5522952675819397,-0.019753510132431984,0.3943369388580322,0.4821251630783081,-0.03607342392206192,0.400047242641449,0.43732401728630066,-0.05008407309651375,0.40529656410217285,0.39778614044189453,-0.060556501150131226,0.35306698083877563,0.5418901443481445,-0.019595475867390633,0.365393728017807,0.4653090834617615,-0.033244017511606216,0.37405920028686523,0.41654762625694275,-0.045347895473241806,0.3830403685569763,0.3749087154865265,-0.05453488975763321,0.3246587812900543,0.5474827885627747,-0.022767171263694763,0.33395370841026306,0.4759364426136017,-0.036267053335905075,0.343517541885376,0.43082576990127563,-0.04574616998434067,0.35413751006126404,0.39148736000061035,-0.05252989009022713,0.2945166826248169,0.5666413307189941,-0.02869408391416073,0.29436469078063965,0.5114415884017944,-0.041330501437187195,0.29844239354133606,0.47696274518966675,-0.04683772101998329,0.30426326394081116,0.444466769695282,-0.050362493842840195
1.0,0.7069458961486816,0.7088311314582825,3.217720347947761e-07,0.6575324535369873,0.6881597638130188,-0.021540677174925804,0.6253161430358887,0.6344587206840515,-0.03196375444531441,0.6109676361083984,0.5817728042602539,-0.040700964629650116,0.5868898630142212,0.547409176826477,-0.049781061708927155,0.655261754989624,0.5399240851402283,-0.016626158729195595,0.6537080407142639,0.4718354344367981,-0.032925717532634735,0.6543765068054199,0.42915967106819153,-0.04756802320480347,0.6560121178627014,0.3896574378013611,-0.05864749476313591,0.684458315372467,0.5327169299125671,-0.01872922107577324,0.6842176914215088,0.4551529884338379,-0.03196558728814125,0.6831284165382385,0.4074835181236267,-0.044974759221076965,0.6810210943222046,0.36504656076431274,-0.05529668927192688,0.7109118103981018,0.5414806008338928,-0.024121325463056564,0.7127189636230469,0.4689098298549652,-0.03794759139418602,0.7106572389602661,0.4226708710193634,-0.048017483204603195,0.7070005536079407,0.3804363012313843,-0.05586695298552513,0.7379295229911804,0.5623725652694702,-0.03178705275058746,0.7430514097213745,0.5047289729118347,-0.04500066116452217,0.7436851263046265,0.46619248390197754,-0.05145418271422386,0.7418166399002075,0.4288768768310547,-0.05629981309175491
0.0,0.31934309005737305,0.7229512929916382,3.6935961134076933e-07,0.3700941205024719,0.7077275514602661,-0.02613941952586174,0.4061921238899231,0.666545033454895,-0.03920568898320198,0.4291146993637085,0.6241500377655029,-0.05041610077023506,0.4595322012901306,0.6029425263404846,-0.06142084300518036,0.3817238211631775,0.5522544384002686,-0.020201537758111954,0.39446040987968445,0.48229607939720154,-0.03663833811879158,0.400149405002594,0.4373740553855896,-0.05075772479176521,0.40537866950035095,0.3976375460624695,-0.06135398894548416,0.35297369956970215,0.5417117476463318,-0.01977618783712387,0.36548998951911926,0.4654822051525116,-0.03355558216571808,0.3743429481983185,0.41685572266578674,-0.0457768552005291,0.38357609510421753,0.3753732442855835,-0.05508012697100639,0.3245401680469513,0.5472529530525208,-0.022727852687239647,0.3339465856552124,0.47593334317207336,-0.03641052544116974,0.34359362721443176,0.4308127164840698,-0.04604607820510864,0.35433778166770935,0.3915500044822693,-0.05295200273394585,0.2943200469017029,0.5664761066436768,-0.028475165367126465,0.29410693049430847,0.5113151669502258,-0.04130571708083153,0.2980899214744568,0.47678127884864807,-0.04699935019016266,0.3038337826728821,0.44422847032546997,-0.05066533014178276
1.0,0.7067471742630005,0.7091426849365234,3.220719975161046e-07,0.6573878526687622,0.6882153153419495,-0.021530581638216972,0.625343918800354,0.6345945596694946,-0.032009970396757126,0.6110835075378418,0.5820654034614563,-0.04080936312675476,0.5871198177337646,0.5475476384162903,-0.04993618652224541,0.6552349328994751,0.5401008725166321,-0.01662103645503521,0.6536509990692139,0.47179311513900757,-0.03295592963695526,0.6543870568275452,0.42913132905960083,-0.04761731997132301,0.6560640335083008,0.38957661390304565,-0.058704692870378494,0.6844813227653503,0.5329512357711792,-0.01874098740518093,0.684217095375061,0.45532047748565674,-0.032030705362558365,0.6831264495849609,0.4077339768409729,-0.04509330168366432,0.6809984445571899,0.3653453588485718,-0.055446989834308624,0.7109555006027222,0.5417200326919556,-0.02414228767156601,0.7126294374465942,0.4691859185695648,-0.03798631578683853,0.7105518579483032,0.42298078536987305,-0.0480308011174202,0.7069064974784851,0.3808313012123108,-0.05585690215229988,0.7380168437957764,0.5625854134559631,-0.031820010393857956,0.7429816722869873,0.5048716068267822,-0.04502341151237488,0.743544340133667,0.4663164019584656,-0.051435504108667374,0.7416380643844604,0.42902451753616333,-0.05624670535326004
